,ScheduleTime,Airline,FlightNumber,Destination,AircraftType,FlightType,Sector,SeatCapacity,LoadFactor
1200,2022-03-13 07:15:00,DO,1069,YHM,CR9,J,CA,90,0.2844366093726309
1201,2022-03-13 07:40:00,DO,704,YQQ,321,J,CA,200,0.3538214944125786
1202,2022-03-13 08:45:00,DO,1454,AUM,32N,J,US,180,0.45879942279942243
1203,2022-03-13 08:30:00,DO,1460,YKK,CR9,J,CA,90,0.33381908658381526
1204,2022-03-13 08:30:00,CL,2781,HFD,73H,J,US,189,0.6064948819022155
1205,2022-03-13 09:05:00,PO,569,RNH,73H,C,US,189,0.735954775555338
1206,2022-03-13 08:00:00,DO,764,AIY,321,J,US,200,0.46069146078137424
1207,2022-03-13 09:20:00,PU,2557,UGB,320,C,US,189,0.7618299297110336
1208,2022-03-13 08:00:00,LJ,2394,YKA,319,J,CA,156,0.6151827743719267
1209,2022-03-13 08:40:00,AY,2875,MTX,32A,C,US,174,0.7239650297870294
1210,2022-03-13 09:40:00,MD,2574,ZTM,320,J,CA,180,0.6388258695169365
1211,2022-03-13 09:00:00,PJ,588,JFK,DH4,J,US,78,0.5790449414575914
1212,2022-03-13 10:15:00,KU,922,YZF,320,J,CA,180,0.674410719573537
1213,2022-03-13 09:35:00,NH,600,MSP,320,J,US,174,0.7119369657527329
1214,2022-03-13 09:10:00,UK,775,YVR,32A,J,CA,172,0.6763370467373361
1215,2022-03-13 10:10:00,PU,857,ASE,738,J,US,189,0.7748874245528754
1216,2022-03-13 11:35:00,SV,1528,CKE,73H,J,US,186,0.6109091871702712
1217,2022-03-13 10:20:00,CN,512,EST,AT7,J,US,72,0.493447756291869
1218,2022-03-13 11:40:00,DO,904,CKE,AT7,J,US,70,0.406445027407245
1219,2022-03-13 12:05:00,GQ,1094,CYT,32Q,J,US,190,0.6440091901695342
1220,2022-03-13 10:40:00,ZY,2190,YXU,73H,J,CA,186,0.769481603138811
1221,2022-03-13 11:20:00,DO,973,YYJ,32N,J,CA,180,0.3636179303554842
1222,2022-03-13 11:10:00,DO,808,LUL,333,J,US,266,0.2848402982960375
1223,2022-03-13 12:20:00,CL,1849,YXU,73H,J,CA,189,0.8026228801269252
1224,2022-03-13 12:00:00,DO,919,KWT,AT7,J,US,70,0.23070808654356686
1225,2022-03-13 12:00:00,DO,1057,YKA,32N,J,CA,180,0.38693706923545856
1226,2022-03-13 13:15:00,IA,876,DEN,73H,J,US,186,0.734983798416022
1227,2022-03-13 13:15:00,PJ,600,BBF,DH4,J,US,78,0.619381155816819
1228,2022-03-13 12:10:00,DO,1080,YJO,CR9,J,CA,90,0.252759664456349
1229,2022-03-13 12:40:00,JZ,822,YHM,320,J,CA,174,0.7249523922283351
1230,2022-03-13 13:05:00,DO,753,HFD,CR9,J,US,90,0.26559275987402914
1231,2022-03-13 12:45:00,DO,1415,DAB,CR9,J,US,90,0.17790562099399307
1232,2022-03-13 12:25:00,SV,1680,DEN,73H,J,US,186,0.6003170817073851
1233,2022-03-13 13:25:00,UK,1313,YXX,320,J,CA,159,0.6956706391318964
1234,2022-03-13 12:30:00,RS,839,YXC,73H,J,CA,189,0.574910575463027
1235,2022-03-13 13:05:00,DO,1257,IJX,32N,J,US,180,0.4610871321748832
1236,2022-03-13 12:55:00,DO,725,YVR,32N,J,CA,180,0.35892986421593004
1237,2022-03-13 14:00:00,GM,817,YXN,359,J,CA,321,0.27265774532159726
1238,2022-03-13 13:20:00,DO,1124,OFF,32N,J,US,180,0.4134575762697272
1239,2022-03-13 13:25:00,GQ,1094,CYT,7M8,J,US,151,0.6685874652066581
1240,2022-03-13 13:45:00,SV,1529,CKE,73H,J,US,186,0.6365585335885854
1241,2022-03-13 14:35:00,DO,716,YLL,AT7,J,CA,70,0.20112189601178942
1242,2022-03-13 15:30:00,GQ,3125,ASE,73H,J,US,189,0.6876041873743183
1243,2022-03-13 14:00:00,WT,753,CAI,32N,J,EG,142,0.7163467561530721
1244,2022-03-13 15:35:00,KU,923,YZF,320,J,CA,180,0.6559342373908331
1245,2022-03-13 15:10:00,VW,772,YYZ,320,J,CA,180,0.7187808391657551
1246,2022-03-13 15:10:00,AY,651,YYG,320,J,CA,174,0.6829343158665002
1247,2022-03-13 15:10:00,DO,974,YYJ,32N,J,CA,180,0.3747352830256868
1248,2022-03-13 15:00:00,DO,1028,YFI,32N,J,CA,180,0.39784800018924293
1249,2022-03-13 15:05:00,ZL,1743,DFW,320,J,US,180,0.6754859484270429
1250,2022-03-13 15:05:00,DO,814,ORD,333,J,US,262,0.24571702835352408
1251,2022-03-13 16:30:00,IR,1121,GWV,320,J,US,180,0.733090139538076
1252,2022-03-13 15:20:00,LJ,2396,YKA,320,J,CA,186,0.6335904445516468
1253,2022-03-13 16:50:00,SV,1530,CKE,73H,J,US,186,0.6585434719887041
1254,2022-03-13 16:55:00,ZY,814,YXC,73H,J,CA,186,0.6100911580739445
1255,2022-03-13 17:00:00,DO,989,YXC,321,J,CA,200,0.3530868537559338
1256,2022-03-13 16:55:00,SV,1600,YKA,73H,J,CA,186,0.6099464892577817
1257,2022-03-13 17:40:00,DO,969,YYJ,32N,J,CA,180,0.3743066321035245
1258,2022-03-13 17:55:00,DO,729,LAS,321,J,US,200,0.33239997020810114
1259,2022-03-13 17:05:00,LJ,3140,DEN,320,J,US,186,0.6884207111831825
1260,2022-03-13 17:20:00,IA,877,DEN,73H,J,US,186,0.7041091079626509
1261,2022-03-13 17:00:00,DO,705,YQQ,32N,J,CA,180,0.38257329343395
1262,2022-03-13 17:05:00,SV,1579,YXC,73H,J,CA,186,0.5732250736229936
1263,2022-03-13 18:40:00,DO,703,YZF,32N,J,CA,180,0.3654607393213956
1264,2022-03-13 18:30:00,PW,850,YLW,319,J,CA,143,0.7424446903626618
1265,2022-03-13 19:00:00,NV,1253,YCD,320,J,CA,180,0.6619574167056803
1266,2022-03-13 17:35:00,FB,591,ARB,320,J,US,174,0.7205253974906063
1267,2022-03-13 17:45:00,DO,699,YCD,32N,J,CA,180,0.38398837279902936
1268,2022-03-13 19:05:00,DO,1460,YKK,CR9,J,CA,90,0.3571716574016752
1269,2022-03-13 19:10:00,SV,1712,YLW,73H,J,CA,186,0.6273127717101329
1270,2022-03-13 19:20:00,IA,878,DEN,E90,J,US,100,0.7129622681939652
1271,2022-03-13 18:10:00,CL,2475,AIV,73H,J,US,189,0.6937011101164211
1272,2022-03-13 18:20:00,DO,976,YYJ,32N,J,CA,180,0.3675162521131446
1273,2022-03-13 19:35:00,UK,777,YVR,32A,J,CA,172,0.601331510170205
1274,2022-03-13 19:25:00,SV,1673,YEG,73H,J,CA,186,0.6127255454974884
1275,2022-03-13 20:05:00,CN,516,EST,AT4,J,US,46,0.5749496680412501
1276,2022-03-13 19:25:00,DO,1125,OFF,CR9,J,US,90,0.34015114877242475
1277,2022-03-13 19:05:00,VJ,669,YHZ,319,J,CA,144,0.6591947905530184
1278,2022-03-13 20:35:00,EM,546,GBR,223,J,US,145,0.5170807731689405
1279,2022-03-13 20:25:00,DO,683,DEN,32N,J,US,180,0.22019900785611743
1280,2022-03-13 20:05:00,ZT,571,KEF,75W,J,IS,183,0.6452537796827545
1281,2022-03-13 19:40:00,CL,635,BWI,73H,J,US,189,0.7523446923974256
1282,2022-03-13 20:25:00,BJ,3582,ZSW,32A,J,CA,180,0.5348400788480226
1283,2022-03-13 20:25:00,LJ,884,SCM,319,J,US,156,0.6949472006871761
1284,2022-03-13 19:50:00,ZY,2291,PHX,73H,J,US,186,0.66234099645227
1285,2022-03-13 20:15:00,LJ,1776,YLW,320,J,CA,186,0.7486252888063258
1286,2022-03-13 20:40:00,CN,529,ONL,AT7,J,US,68,0.5293776595145733
1287,2022-03-13 20:50:00,DO,709,ZSW,CR9,J,CA,90,0.28115931247633347
1288,2022-03-13 21:05:00,LJ,990,YQQ,320,J,CA,186,0.6058854316431324
1289,2022-03-13 21:20:00,DO,1456,AUM,32N,J,US,180,0.2998190957190955
1290,2022-03-13 20:20:00,LJ,3154,DEN,319,J,US,156,0.685907337821263
1291,2022-03-13 20:30:00,LJ,1162,YWG,320,J,CA,186,0.6831501453644613
1292,2022-03-13 21:15:00,ZP,801,KEF,32Q,J,IS,192,0.7324724825271732
1293,2022-03-13 20:45:00,CL,1496,ICL,7M8,J,US,197,0.7447101539630681
1294,2022-03-13 22:30:00,CN,518,EST,AT4,J,US,46,0.5528691009028458
1295,2022-03-13 22:35:00,CL,1391,YYF,73H,J,CA,189,0.6521543734285363
1296,2022-03-13 22:50:00,CL,2961,YQU,73H,J,CA,189,0.6050833683742594
1297,2022-03-13 22:30:00,DO,751,HFD,32N,J,US,180,0.13013492375002247
1298,2022-03-13 23:05:00,DO,1414,DAB,CR9,J,US,90,0.08287799376190855
1299,2022-03-13 23:05:00,DO,2125,OFF,73H,J,US,183,0.27907450973434544
1300,2022-03-14 06:20:00,MC,751,YXH,32N,J,CA,174,0.6354503547657482
1301,2022-03-14 05:55:00,IA,874,DEN,73J,J,US,188,0.6299774971891858
1302,2022-03-14 07:25:00,UK,777,YVR,32A,J,CA,172,0.673802776051507
1303,2022-03-14 06:05:00,SV,1713,AIY,73H,J,US,186,0.5193055077371047
1304,2022-03-14 06:45:00,VW,770,YYZ,320,J,CA,180,0.620875469633706
1305,2022-03-14 07:25:00,NV,1256,YCD,320,J,CA,180,0.5678728716278174
1306,2022-03-14 06:25:00,SV,1564,YYJ,73H,J,CA,186,0.43951317415856145
1307,2022-03-14 08:05:00,DO,634,YYJ,321,J,CA,200,0.26508048375602034
1308,2022-03-14 07:20:00,CL,2961,YQU,73H,J,CA,189,0.5974945999814242
1309,2022-03-14 07:05:00,NH,602,MSP,E95,J,US,120,0.5461889867641869
1310,2022-03-14 08:00:00,DO,667,YYZ,32N,J,CA,180,0.41034001924001867
1311,2022-03-14 08:05:00,DO,972,YYJ,32N,J,CA,180,0.3292059230986703
1312,2022-03-14 07:30:00,DO,987,YXC,32N,J,CA,180,0.3062403886641584
1313,2022-03-14 07:40:00,DO,1047,YLL,CR9,J,CA,90,0.2419938417777356
1314,2022-03-14 08:30:00,DO,1069,YHM,CR9,J,CA,90,0.2755744170338427
1315,2022-03-14 08:25:00,DO,1454,AUM,32N,J,US,180,0.38243145743145723
1316,2022-03-14 08:05:00,DO,697,YCD,32N,J,CA,180,0.3099925925925922
1317,2022-03-14 08:25:00,CL,2781,HFD,73H,J,US,189,0.5790521378669223
1318,2022-03-14 08:05:00,DO,698,KEF,321,J,IS,200,0.26431045521821306
1319,2022-03-14 08:45:00,CN,511,EST,AT7,J,US,72,0.5842924533501177
1320,2022-03-14 08:15:00,DO,914,KWT,AT7,J,US,70,0.14795993774794156
1321,2022-03-14 08:40:00,DO,679,YWG,32N,J,CA,180,0.2784389450056112
1322,2022-03-14 08:35:00,NI,2311,CLR,DH4,J,US,76,0.5643137893689162
1323,2022-03-14 08:30:00,DO,759,YOW,321,J,CA,200,0.33017504882393367
1324,2022-03-14 09:35:00,SV,1718,YFI,73H,J,CA,186,0.547540384310437
1325,2022-03-14 08:40:00,TN,554,DOH,789,J,QA,311,0.5458393170342214
1326,2022-03-14 08:40:00,VD,759,FNK,332,J,US,278,0.7375714614094708
1327,2022-03-14 09:10:00,BJ,1903,YHZ,32A,J,CA,180,0.5739848866769326
1328,2022-03-14 08:45:00,LW,547,RFK,32Q,C,US,221,0.7324985188995029
1329,2022-03-14 09:00:00,LJ,1774,YLW,320,J,CA,186,0.6701244778639046
1330,2022-03-14 09:30:00,DO,644,YXE,CR9,J,CA,90,0.10795813291646615
1331,2022-03-14 09:10:00,MD,3071,PHK,321,J,US,230,0.6352037911726779
1332,2022-03-14 09:35:00,PW,1083,YLW,223,J,CA,148,0.7568151485367844
1333,2022-03-14 09:15:00,UK,775,YVR,319,J,CA,131,0.6346389237268325
1334,2022-03-14 10:55:00,DO,679,YQR,32N,J,CA,180,0.2857228792484107
1335,2022-03-14 11:20:00,ML,654,YKF,E70,J,CA,76,0.6242937538124299
1336,2022-03-14 10:40:00,PU,857,ASE,738,J,US,189,0.7860403185241386
1337,2022-03-14 11:00:00,IR,1123,YFI,320,J,CA,180,0.746134248061829
1338,2022-03-14 11:20:00,BT,660,NPA,DH4,J,US,76,0.61091671410637
1339,2022-03-14 12:10:00,ZY,2190,YXU,73H,J,CA,186,0.7188743920821716
1340,2022-03-14 11:55:00,CN,552,CKE,AT7,J,US,68,0.44474353100580394
1341,2022-03-14 12:10:00,DO,973,YYJ,32N,J,CA,180,0.3270155458621104
1342,2022-03-14 11:20:00,CL,3040,FTL,73H,J,US,189,0.5670951690634877
1343,2022-03-14 11:30:00,PO,515,AIY,73H,C,US,189,0.6693539649876257
1344,2022-03-14 11:25:00,DO,1078,DAN,32N,J,US,180,0.3512107580362894
1345,2022-03-14 13:10:00,DO,915,KWT,AT7,J,US,70,0.15464104229918238
1346,2022-03-14 12:50:00,IA,876,DEN,73H,J,US,186,0.7138196694708124
1347,2022-03-14 13:15:00,SH,617,SIN,359,J,SG,253,0.17473013306828594
1348,2022-03-14 12:30:00,LJ,988,YQQ,320,J,CA,186,0.6579982162782665
1349,2022-03-14 12:25:00,DO,810,BOW,359,J,US,300,0.2422885500347964
1350,2022-03-14 12:15:00,DO,682,DEN,32N,J,US,180,0.2827293410293408
1351,2022-03-14 13:10:00,DO,1080,YJO,CR9,J,CA,90,0.20488672707945416
1352,2022-03-14 12:45:00,DO,1460,YKK,CR9,J,CA,90,0.3247366505587435
1353,2022-03-14 12:00:00,AY,651,YYG,320,J,CA,174,0.6045140114869363
1354,2022-03-14 13:25:00,CL,3240,YHZ,73H,J,CA,189,0.6717024471157608
1355,2022-03-14 13:30:00,ZT,568,KEF,7M9,J,IS,178,0.6071251791262268
1356,2022-03-14 12:25:00,UK,1313,YXX,320,J,CA,159,0.6424942405821564
1357,2022-03-14 13:15:00,DO,694,YXU,32N,J,CA,180,0.5469730158730155
1358,2022-03-14 13:15:00,CN,514,EST,AT7,J,US,72,0.5683850077038972
1359,2022-03-14 13:35:00,GM,817,YXN,359,J,CA,321,0.26588255020527074
1360,2022-03-14 14:45:00,DO,1456,AUM,32N,J,US,180,0.35629462292093805
1361,2022-03-14 13:25:00,IA,876,DEN,E75,J,US,88,0.651875860215743
1362,2022-03-14 14:00:00,CL,2413,YWP,73H,J,CA,189,0.6543105780298787
1363,2022-03-14 15:00:00,DO,652,YXC,321,J,CA,200,0.2766307459599558
1364,2022-03-14 14:05:00,UK,776,YVR,32A,J,CA,172,0.5787147714839562
1365,2022-03-14 14:15:00,DO,1437,PHX,32N,J,US,180,0.49589728234728236
1366,2022-03-14 14:25:00,DO,668,YYZ,32N,J,CA,180,0.40956875901875855
1367,2022-03-14 14:40:00,LJ,1775,YLW,320,J,CA,186,0.6766814697432219
1368,2022-03-14 14:45:00,VW,772,YYZ,32A,J,CA,180,0.667022906647606
1369,2022-03-14 14:30:00,NU,535,UTM,AT7,J,US,48,0.4931291359395161
1370,2022-03-14 16:00:00,CN,526,ONL,AT7,J,US,68,0.5957538352618323
1371,2022-03-14 15:15:00,DO,1016,DEN,32N,J,US,180,0.31536861549715517
1372,2022-03-14 15:10:00,ZL,1743,DFW,320,J,US,180,0.626040220156259
1373,2022-03-14 15:25:00,DO,814,ORD,333,J,US,262,0.23358547628340928
1374,2022-03-14 16:10:00,CN,515,EST,AT4,J,US,46,0.6653267916052096
1375,2022-03-14 17:00:00,DO,1417,YKF,32N,J,CA,180,0.41690747354497293
1376,2022-03-14 17:00:00,EM,770,PTL,223,J,US,145,0.5635257724613022
1377,2022-03-14 17:45:00,LJ,884,SCM,320,J,US,186,0.6865560329791286
1378,2022-03-14 16:15:00,SV,1570,YYJ,73H,J,CA,186,0.42314848752837664
1379,2022-03-14 16:55:00,DO,905,CKE,CR9,J,US,90,0.33677993017833774
1380,2022-03-14 16:35:00,DO,729,LAS,321,J,US,200,0.2647823083619183
1381,2022-03-14 17:10:00,CN,516,EST,AT7,J,US,72,0.6184857884264021
1382,2022-03-14 18:25:00,DO,705,YQQ,32N,J,CA,180,0.28756322751322744
1383,2022-03-14 18:35:00,DO,717,YLL,CR9,J,CA,90,0.2596243746993743
1384,2022-03-14 17:20:00,AY,653,YYG,32A,J,CA,174,0.605279569905105
1385,2022-03-14 18:20:00,NU,536,UTM,AT7,J,US,48,0.584218990121231
1386,2022-03-14 17:50:00,VW,773,YYZ,321,J,CA,220,0.6781962933944612
1387,2022-03-14 18:20:00,NV,1253,YCD,320,J,CA,180,0.5501718929997519
1388,2022-03-14 18:05:00,CN,516,EST,AT4,J,US,46,0.6476834159029649
1389,2022-03-14 18:20:00,DO,699,YCD,32N,J,CA,180,0.3147399470899469
1390,2022-03-14 17:55:00,JP,501,YYW,AT7,J,CA,72,0.6178549765891571
1391,2022-03-14 19:05:00,SV,1531,CKE,73H,J,US,186,0.4274183013648359
1392,2022-03-14 19:10:00,AY,652,YYG,320,J,CA,174,0.5946807383112733
1393,2022-03-14 19:05:00,DO,990,YXC,32N,J,CA,180,0.29904935064935007
1394,2022-03-14 19:20:00,CL,1849,YXU,73H,J,CA,189,0.7787475682347436
1395,2022-03-14 20:25:00,KU,924,YZF,32N,J,CA,180,0.566676009167492
1396,2022-03-14 20:10:00,DO,683,DEN,32N,J,US,180,0.20744030681690231
1397,2022-03-14 19:55:00,ZT,571,KEF,75W,J,IS,183,0.5934878694207029
1398,2022-03-14 19:45:00,ZY,2192,YXU,73H,J,CA,186,0.6928243889086219
1399,2022-03-14 20:15:00,DO,1460,YKK,CR9,J,CA,90,0.30890927044531674
1400,2022-03-14 20:50:00,CL,1496,ICL,73H,J,US,189,0.6863369446538284
1401,2022-03-14 21:05:00,DO,907,CKE,32N,J,US,180,0.17040145496200362
1402,2022-03-14 21:20:00,DO,1125,OFF,32N,J,US,180,0.19804123044016636
1403,2022-03-14 21:35:00,DO,923,KWT,AT7,J,US,70,0.21053745759215514
1404,2022-03-14 21:20:00,DO,747,YJO,CR9,J,CA,90,0.18125276472936028
1405,2022-03-14 21:25:00,LJ,2396,YKA,319,J,CA,156,0.628688929612244
1406,2022-03-14 21:45:00,CL,711,YQR,73H,J,CA,189,0.6969228020594914
1407,2022-03-14 22:30:00,CL,1408,DAN,7M8,J,US,197,0.6494199693199838
1408,2022-03-14 22:35:00,DO,976,YYJ,32N,J,CA,180,0.10588095852138388
1409,2022-03-14 23:35:00,DO,1414,DAB,CR9,J,US,90,0.09083083791029539
1410,2022-03-15 06:45:00,UK,1315,YXX,319,J,CA,131,0.7031342277679481
1411,2022-03-15 07:00:00,PW,950,YLW,319,J,CA,143,0.7771883148801557
1412,2022-03-15 07:10:00,VW,770,YYZ,321,J,CA,220,0.6201845474352953
1413,2022-03-15 07:25:00,DO,2568,YXU,32N,J,CA,180,0.6237390532964303
1414,2022-03-15 07:35:00,SV,1723,YXU,73H,J,CA,186,0.6055819217268692
1415,2022-03-15 06:55:00,SV,1564,YYJ,73H,J,CA,186,0.42206315410391554
1416,2022-03-15 07:45:00,IK,874,YAD,32B,C,CA,212,0.8989769309878873
1417,2022-03-15 07:35:00,SV,1527,CKE,73H,J,US,186,0.5118749332743547
1418,2022-03-15 07:35:00,DO,667,YYZ,32N,J,CA,180,0.27058918850445546
1419,2022-03-15 07:45:00,DO,1043,ZSW,32N,J,CA,180,0.3486014911014909
1420,2022-03-15 08:05:00,DO,1047,YLL,CR9,J,CA,90,0.32162212409431606
1421,2022-03-15 08:20:00,DO,1069,YHM,CR9,J,CA,90,0.3626438935184223
1422,2022-03-15 08:15:00,DO,1454,AUM,32N,J,US,180,0.44605856180856135
1423,2022-03-15 08:15:00,DO,697,YCD,32N,J,CA,180,0.24530262971407965
1424,2022-03-15 07:25:00,DO,704,YQQ,CR9,J,CA,90,0.3350442279942282
1425,2022-03-15 09:00:00,CN,511,EST,AT7,J,US,72,0.5521611623321364
1426,2022-03-15 08:25:00,DO,914,KWT,AT7,J,US,70,0.13555457834577925
1427,2022-03-15 08:00:00,DO,1441,MOD,32N,J,US,180,0.4920862914862914
1428,2022-03-15 08:20:00,JZ,817,YHM,320,J,CA,174,0.6387958054626959
1429,2022-03-15 07:55:00,EM,544,GBR,223,J,US,145,0.4401485205420293
1430,2022-03-15 08:00:00,MD,1538,MJQ,321,J,US,230,0.7360795954015101
1431,2022-03-15 08:45:00,DO,1375,YAD,32N,J,CA,180,0.5001404280904281
1432,2022-03-15 09:40:00,DO,644,YXE,CR9,J,CA,90,0.11933787707001978
1433,2022-03-15 10:05:00,KU,922,YZF,221,J,CA,125,0.6540199894969893
1434,2022-03-15 10:05:00,NH,600,MSP,320,J,US,174,0.731848651440121
1435,2022-03-15 09:35:00,DO,727,BWI,32N,J,US,180,0.37636885648464563
1436,2022-03-15 10:45:00,UK,775,YVR,32A,J,CA,172,0.6728319609512233
1437,2022-03-15 10:50:00,QU,633,YPJ,319,J,CA,140,0.6859053036602002
1438,2022-03-15 09:50:00,CN,525,ONL,AT7,J,US,72,0.531201293511645
1439,2022-03-15 10:45:00,BT,660,NPA,DH4,J,US,76,0.5429679851528724
1440,2022-03-15 12:15:00,CN,552,CKE,AT7,J,US,68,0.39655732334864296
1441,2022-03-15 12:40:00,DO,973,YYJ,32N,J,CA,180,0.3510254441234551
1442,2022-03-15 12:35:00,DO,915,KWT,AT7,J,US,70,0.12127526072390467
1443,2022-03-15 12:00:00,DO,803,EWR,333,J,US,266,0.2829595582991059
1444,2022-03-15 12:00:00,LJ,988,YQQ,320,J,CA,186,0.6481815418090315
1445,2022-03-15 13:10:00,DO,682,DEN,32N,J,US,180,0.27885026455026424
1446,2022-03-15 13:30:00,DO,1080,YJO,CR9,J,CA,90,0.2492452479518049
1447,2022-03-15 13:25:00,DO,1415,DAB,CR9,J,US,90,0.16741488249046405
1448,2022-03-15 13:15:00,AY,651,YYG,32A,J,CA,174,0.5955698460822071
1449,2022-03-15 13:40:00,WU,577,BGW,734,J,IQ,158,0.6594454473919437
1450,2022-03-15 13:10:00,MC,753,YXH,319,J,CA,144,0.6923334065306268
1451,2022-03-15 13:45:00,ZT,568,KEF,7M8,J,IS,160,0.6296481461356622
1452,2022-03-15 14:20:00,DO,753,HFD,32N,J,US,180,0.34630102212602165
1453,2022-03-15 13:35:00,DO,1124,OFF,32N,J,US,180,0.5227481000480997
1454,2022-03-15 14:10:00,DO,1040,ZSW,CR9,J,CA,90,0.3655247955747953
1455,2022-03-15 14:10:00,SV,1529,CKE,73H,J,US,186,0.49799011250794695
1456,2022-03-15 13:40:00,UK,776,YVR,32A,J,CA,172,0.6509635820027415
1457,2022-03-15 14:25:00,DO,668,YYZ,32N,J,CA,180,0.2959958022610692
1458,2022-03-15 15:35:00,DO,974,YYJ,32N,J,CA,180,0.3273921664849143
1459,2022-03-15 15:30:00,PW,1117,YLW,319,J,CA,143,0.7520914920932354
1460,2022-03-15 15:40:00,CL,3779,YWG,73H,J,CA,189,0.6568927555045606
1461,2022-03-15 15:00:00,DO,1028,YFI,32N,J,CA,180,0.4410597883597877
1462,2022-03-15 15:45:00,MD,2043,BXS,320,J,US,180,0.7044757798245863
1463,2022-03-15 15:35:00,ZL,1743,DFW,320,J,US,180,0.6600124725663818
1464,2022-03-15 15:10:00,DO,1385,YXX,32N,J,CA,180,0.5084842364532017
1465,2022-03-15 15:55:00,DO,1417,YKF,32N,J,CA,180,0.5074168590668587
1466,2022-03-15 16:45:00,DO,709,ZSW,32N,J,CA,180,0.31115294236439234
1467,2022-03-15 16:55:00,IR,1138,YXU,320,J,CA,180,0.7271739219341409
1468,2022-03-15 16:45:00,SV,1570,YYJ,73H,J,CA,186,0.4198778654982323
1469,2022-03-15 16:45:00,DO,905,CKE,CR9,J,US,90,0.3925159211159208
1470,2022-03-15 16:25:00,DO,729,LAS,321,J,US,200,0.2592655145590352
1471,2022-03-15 16:45:00,IR,1139,PHX,320,J,US,180,0.6894996612179215
1472,2022-03-15 17:15:00,IA,877,DEN,73H,J,US,186,0.6867170036996082
1473,2022-03-15 18:10:00,LJ,1386,LAS,320,J,US,186,0.7103983373687586
1474,2022-03-15 17:05:00,DO,717,YLL,CR9,J,CA,90,0.2923369648869649
1475,2022-03-15 17:50:00,GQ,1095,CYT,32Q,J,US,190,0.6634755022139387
1476,2022-03-15 17:35:00,DO,703,YZF,32N,J,CA,180,0.31072754553899556
1477,2022-03-15 17:20:00,PW,850,YLW,319,J,CA,143,0.7584089373343081
1478,2022-03-15 17:50:00,NV,1253,YCD,320,J,CA,180,0.6028158986912323
1479,2022-03-15 18:35:00,VW,773,YYZ,319,J,CA,143,0.6663912695422551
1480,2022-03-15 18:05:00,DO,654,YXC,321,J,CA,200,0.2356679228971034
1481,2022-03-15 18:00:00,DO,699,YCD,32N,J,CA,180,0.30474685770830773
1482,2022-03-15 18:55:00,DO,832,PVG,359,J,CN,300,0.2181367260472997
1483,2022-03-15 18:25:00,SV,1531,CKE,73H,J,US,186,0.5063452680281938
1484,2022-03-15 19:40:00,CL,1849,YXU,73H,J,CA,189,0.778241527581256
1485,2022-03-15 19:30:00,DO,990,YXC,32N,J,CA,180,0.30446309306965
1486,2022-03-15 19:25:00,SV,1532,CKE,73H,J,US,186,0.4783219137448389
1487,2022-03-15 20:25:00,DO,683,DEN,32N,J,US,180,0.18122390470050015
1488,2022-03-15 19:55:00,ZT,571,KEF,7M8,J,IS,160,0.6344229593477803
1489,2022-03-15 20:05:00,CL,702,DFW,73H,J,US,189,0.7357907407618635
1490,2022-03-15 20:35:00,NI,2312,CLR,DH4,J,US,76,0.49502203543669754
1491,2022-03-15 20:10:00,CL,1431,YBR,73H,J,CA,189,0.6440464308355597
1492,2022-03-15 20:50:00,DO,709,ZSW,CR9,J,CA,90,0.2950400079825611
1493,2022-03-15 21:10:00,DO,907,CKE,32N,J,US,180,0.15266924552687888
1494,2022-03-15 20:55:00,DO,1125,OFF,32N,J,US,180,0.21792295088678051
1495,2022-03-15 21:30:00,DO,923,KWT,AT7,J,US,70,0.1872378503336963
1496,2022-03-15 21:40:00,LJ,3154,DEN,320,J,US,186,0.59807956904647
1497,2022-03-15 21:05:00,LJ,2396,YKA,320,J,CA,186,0.6698109538495325
1498,2022-03-15 21:30:00,CL,1496,ICL,7M8,J,US,197,0.7264968106472005
1499,2022-03-15 21:55:00,CL,1392,YQL,73H,J,CA,189,0.6857640725468683
1500,2022-03-15 22:55:00,DO,976,YYJ,32N,J,CA,180,0.0967913762754188
1501,2022-03-15 22:30:00,DO,1414,DAB,CR9,J,US,90,0.06751479076479082
1502,2022-03-16 06:40:00,UK,1315,YXX,32A,J,CA,172,0.7124733538446018
1503,2022-03-16 05:40:00,DO,2567,YXU,32N,J,CA,180,0.6704122414622414
1504,2022-03-16 07:20:00,UK,777,YVR,32N,J,CA,172,0.6816677774484058
1505,2022-03-16 06:20:00,VW,770,YYZ,32Q,J,CA,220,0.6060971415264871
1506,2022-03-16 06:55:00,SV,1723,YXU,73H,J,CA,186,0.615453698991305
1507,2022-03-16 06:40:00,DO,651,YXC,32N,J,CA,180,0.2550991822991819
1508,2022-03-16 07:20:00,SV,1527,CKE,73H,J,US,186,0.49517039353537057
1509,2022-03-16 07:35:00,CN,510,EST,AT4,J,US,46,0.6237445843087722
1510,2022-03-16 07:30:00,DO,667,YYZ,32N,J,CA,180,0.2411005076207365
1511,2022-03-16 07:40:00,DO,972,YYJ,32N,J,CA,180,0.2398513776441253
1512,2022-03-16 07:55:00,DO,987,YXC,32N,J,CA,180,0.28465226267357363
1513,2022-03-16 07:30:00,DO,750,YKF,32N,J,CA,180,0.3905670995670994
1514,2022-03-16 07:30:00,DO,1454,AUM,32N,J,US,180,0.5165818283081437
1515,2022-03-16 07:25:00,DO,697,YCD,32N,J,CA,180,0.2311903318903318
