ScheduleTime,Airline,FlightNumber,Destination,AircraftType,FlightType,Sector,SeatCapacity,LoadFactor
2021-07-07 17:20:00,IK,884,HUL,32B,C,US,212,1.01415094339622
2021-07-07 17:10:00,DO,1439,ASH,32N,J,US,180,0.627777777777777
2021-07-07 18:50:00,DO,703,YZF,CR9,J,CA,90,0.7
2021-07-07 18:55:00,CN,516,EST,AT7,J,US,72,0.902777777777777
2021-07-07 18:10:00,CL,2819,KPK,73H,J,US,189,0.894179894179894
2021-07-07 18:40:00,ZY,1715,AIY,73H,J,US,189,0.952380952380952
2021-07-07 19:50:00,CL,635,MQI,73H,J,US,189,0.931216931216931
2021-07-07 19:20:00,CN,556,CKE,AT4,J,US,46,0.760869565217391
2021-07-07 19:10:00,RT,808,TKL,73H,J,US,189,0.989417989417989
2021-07-07 18:50:00,DO,715,YLL,AT7,J,CA,70,0.1
2021-07-07 19:00:00,DO,1059,YKA,CR9,J,CA,90,0.766666666666666
2021-07-07 19:55:00,ML,654,YKF,E95,J,CA,112,0.776785714285714
2021-07-07 20:10:00,OF,575,OTH,32Q,J,US,160,1.0375
2021-07-07 21:10:00,PW,850,YLW,319,J,CA,143,0.888111888111888
2021-07-07 21:50:00,DO,658,YXC,32N,J,CA,180,0.161111111111111
2021-07-07 23:20:00,DO,1126,OFF,CR9,J,US,90,0.0555555555555555
2021-07-07 22:50:00,DO,976,YYJ,32N,J,CA,180,0.05
2021-07-07 22:10:00,EN,3610,IVH,320,C,US,180,0.727777777777777
2021-07-08 06:20:00,DO,2567,YXU,32N,J,CA,180,0.866666666666666
2021-07-08 05:40:00,DO,1443,YTK,319,J,CA,150,0.713333333333333
2021-07-08 05:40:00,ZY,1721,YXJ,73H,J,CA,189,0.952380952380952
2021-07-08 06:50:00,DO,3087,PSP,32N,C,US,180,1.02777777777777
2021-07-08 06:35:00,ZY,1713,AIY,73H,J,US,189,0.899470899470899
2021-07-08 06:40:00,NV,1256,YCD,319,J,CA,141,0.843971631205673
2021-07-08 07:15:00,IK,880,ASH,32B,C,US,212,0.995283018867924
2021-07-08 07:25:00,CN,550,CKE,AT4,J,US,46,0.391304347826087
2021-07-08 06:40:00,DO,634,YYJ,32N,J,CA,180,0.122222222222222
2021-07-08 07:00:00,DO,760,YPP,319,J,CA,150,0.726666666666666
2021-07-08 08:20:00,ZY,1527,CKE,73H,J,US,189,0.46031746031746
2021-07-08 07:20:00,CN,511,EST,AT4,J,US,48,0.645833333333333
2021-07-08 07:40:00,DO,1047,YLL,AT7,J,CA,70,0.0285714285714285
2021-07-08 07:20:00,DO,901,CKE,AT7,J,US,70,0.257142857142857
2021-07-08 08:40:00,DO,1454,AUM,CR9,J,US,90,0.2
2021-07-08 07:45:00,DO,759,YOW,32N,J,CA,180,0.811111111111111
2021-07-08 08:10:00,DO,1350,DEN,CR9,J,US,90,0.5
2021-07-08 08:00:00,DO,1397,FBY,CR9,J,US,90,0.922222222222222
2021-07-08 08:50:00,DO,698,KEF,32N,J,IS,180,0.0611111111111111
2021-07-08 09:25:00,EM,544,GBR,223,J,US,145,0.682758620689655
2021-07-08 09:40:00,LW,543,RFK,32Q,C,US,221,0.814479638009049
2021-07-08 10:25:00,CN,552,CKE,AT7,J,US,72,0.597222222222222
2021-07-08 09:20:00,NH,600,MSP,E95,J,US,120,0.925
2021-07-08 10:25:00,DO,1394,YQL,32N,J,CA,180,0.405555555555555
2021-07-08 09:50:00,ML,654,YKF,E95,J,CA,112,0.660714285714285
2021-07-08 11:00:00,DO,902,CKE,AT7,J,US,70,0.285714285714285
2021-07-08 11:35:00,CL,1460,YXJ,320,J,CA,150,1.19333333333333
2021-07-08 11:05:00,DO,1092,YYG,32N,J,CA,180,0.722222222222222
2021-07-08 11:00:00,UK,775,YVR,32N,J,CA,180,0.866666666666666
2021-07-08 11:45:00,IA,876,DEN,73H,J,US,186,0.924731182795698
2021-07-08 10:55:00,CL,2961,YQU,73H,J,CA,189,0.587301587301587
2021-07-08 12:35:00,DO,973,YYJ,32N,J,CA,180,0.322222222222222
2021-07-08 12:15:00,DO,1460,YKK,CR9,J,CA,90,0.277777777777777
2021-07-08 12:15:00,ZY,1693,YHZ,73H,J,CA,189,0.883597883597883
2021-07-08 12:10:00,DO,803,EWR,359,J,US,300,0.156666666666666
2021-07-08 12:00:00,GQ,3113,ASE,73H,J,US,165,1.08484848484848
2021-07-08 12:10:00,ZY,1683,YBR,73H,J,CA,189,0.83068783068783
2021-07-08 13:40:00,DO,1124,OFF,CR9,J,US,90,0.522222222222222
2021-07-08 12:40:00,CN,514,EST,AT7,J,US,72,0.555555555555555
2021-07-08 12:55:00,ZY,1574,YXC,73H,J,CA,189,0.629629629629629
2021-07-08 12:55:00,DO,1442,OTH,32N,J,US,180,0.905555555555555
2021-07-08 13:25:00,DO,904,CKE,AT7,J,US,70,0.357142857142857
2021-07-08 13:35:00,DO,1415,DAB,CR9,J,US,90,0.0666666666666666
2021-07-08 14:25:00,UK,776,YVR,32A,J,CA,180,0.683333333333333
2021-07-08 14:50:00,PW,1117,YLW,E90,J,CA,100,0.92
2021-07-08 15:55:00,DO,974,YYJ,319,J,CA,150,0.26
2021-07-08 14:40:00,DO,1031,YCD,CR9,J,CA,90,0.611111111111111
2021-07-08 15:15:00,CN,555,CKE,AT7,J,US,72,0.555555555555555
2021-07-08 16:10:00,PU,858,ASE,73H,J,US,189,0.936507936507936
2021-07-08 16:20:00,DO,1065,DUF,319,J,US,150,0.74
2021-07-08 15:45:00,CL,2670,YQU,73H,J,CA,189,0.417989417989417
2021-07-08 17:05:00,ZY,1705,YXH,73H,J,CA,189,0.798941798941799
2021-07-08 15:45:00,CN,556,CKE,AT4,J,US,46,0.869565217391304
2021-07-08 16:35:00,ZY,1531,CKE,73H,J,US,189,0.931216931216931
2021-07-08 16:10:00,DO,1005,YYZ,32N,J,CA,180,0.305555555555555
2021-07-08 16:25:00,DO,919,KWT,AT7,J,US,70,0.371428571428571
2021-07-08 16:25:00,DO,905,CKE,AT7,J,US,70,0.557142857142857
2021-07-08 17:15:00,DO,1457,AUM,CR9,J,US,90,0.377777777777777
2021-07-08 17:15:00,AY,653,YYG,32N,J,CA,174,0.844827586206896
2021-07-08 17:45:00,DO,709,ZSW,CR9,J,CA,90,0.511111111111111
2021-07-08 17:35:00,DO,703,YZF,CR9,J,CA,90,0.666666666666666
2021-07-08 17:40:00,CN,516,EST,AT7,J,US,72,0.652777777777777
2021-07-08 19:05:00,GQ,1095,CYT,73H,J,US,189,0.619047619047619
2021-07-08 17:40:00,IR,1138,YXU,32A,J,CA,180,0.994444444444444
2021-07-08 18:20:00,DO,976,YYJ,319,J,CA,150,0.393333333333333
2021-07-08 19:35:00,IA,878,DEN,E7W,J,US,88,0.704545454545454
2021-07-08 19:25:00,BJ,3582,ZSW,32A,J,CA,180,0.388888888888888
2021-07-08 19:25:00,IR,1137,YXJ,32A,J,CA,186,0.962365591397849
2021-07-08 18:45:00,ZY,1687,DAN,73H,J,US,189,0.809523809523809
2021-07-08 19:50:00,DO,1059,YKA,CR9,J,CA,90,0.455555555555555
2021-07-08 19:15:00,ML,654,YKF,E95,J,CA,118,0.745762711864406
2021-07-08 19:45:00,PW,850,YLW,319,J,CA,143,0.881118881118881
2021-07-08 21:05:00,ZY,2291,PHX,73H,J,US,189,0.481481481481481
2021-07-08 20:50:00,ZY,1532,CKE,73H,J,US,189,0.666666666666666
2021-07-08 20:40:00,QU,635,YPJ,319,J,CA,144,0.875
2021-07-08 20:50:00,LW,544,YYJ,32Q,C,CA,221,0.262443438914027
2021-07-08 21:10:00,DO,658,YXC,32N,J,CA,180,0.0555555555555555
2021-07-08 23:05:00,CL,1496,ICL,73H,J,US,189,0.888888888888888
2021-07-08 22:00:00,DO,1126,OFF,CR9,J,US,90,0.111111111111111
2021-07-08 23:30:00,DO,1414,DAB,CR9,J,US,90,0.1
2021-07-08 22:30:00,DO,991,YXC,32N,J,CA,180,0.0555555555555555
2021-07-08 23:10:00,DO,908,CKE,AT7,J,US,70,0.157142857142857
2021-07-09 06:40:00,DO,1497,HUL,32N,J,US,180,0.816666666666666
2021-07-09 05:10:00,DO,1435,YXU,32N,J,CA,180,0.927777777777777
2021-07-09 06:00:00,ZY,1721,YXJ,73H,J,CA,189,0.894179894179894
2021-07-09 06:00:00,PW,950,YLW,319,J,CA,143,0.825174825174825
2021-07-09 06:20:00,UK,777,YVR,32A,J,CA,168,0.922619047619047
2021-07-09 07:45:00,ML,653,YKF,E75,J,CA,82,0.939024390243902
2021-07-09 07:35:00,IK,897,CKX,32B,C,US,212,0.990566037735849
2021-07-09 08:00:00,CL,3040,FTL,73H,J,US,189,0.825396825396825
2021-07-09 06:35:00,DO,1444,END,CR9,J,US,90,0.688888888888888
2021-07-09 07:25:00,ZY,1743,BWI,73H,J,US,189,0.894179894179894
2021-07-09 07:30:00,LW,585,ASH,32Q,C,US,221,0.959276018099547
2021-07-09 07:30:00,DO,727,BWI,319,J,US,150,0.393333333333333
2021-07-09 08:15:00,CN,511,EST,AT7,J,US,72,0.513888888888888
2021-07-09 07:50:00,SV,1670,YEG,73H,J,CA,189,0.312169312169312
2021-07-09 08:00:00,DO,987,YXC,32N,J,CA,180,0.233333333333333
2021-07-09 08:20:00,DO,1339,UUK,CR9,J,US,90,0.833333333333333
2021-07-09 07:30:00,ZY,1718,YFI,73H,J,CA,189,0.777777777777777
2021-07-09 07:35:00,CL,3240,YHZ,73H,J,CA,189,0.92063492063492
2021-07-09 08:20:00,JN,2836,BGS,320,C,US,180,0.994444444444444
2021-07-09 07:35:00,DO,688,YLW,32N,J,CA,180,0.233333333333333
2021-07-09 08:10:00,DO,1061,LAS,CR9,J,US,90,0.722222222222222
2021-07-09 09:20:00,LJ,988,YQQ,320,J,CA,186,0.946236559139785
2021-07-09 09:05:00,DO,1397,FBY,319,J,US,150,0.933333333333333
2021-07-09 08:50:00,VD,759,FNK,332,J,US,278,0.87410071942446
2021-07-09 08:45:00,LJ,1776,YLW,32A,J,CA,186,0.801075268817204
2021-07-09 10:10:00,KU,922,YZF,223,J,CA,145,0.848275862068965
2021-07-09 09:15:00,LJ,1975,SFO,32A,J,US,186,0.881720430107526
2021-07-09 10:10:00,CL,2961,YQU,73H,J,CA,189,0.507936507936507
2021-07-09 10:05:00,ZY,1565,YYJ,73H,J,CA,189,0.613756613756613
2021-07-09 11:35:00,DO,902,CKE,AT7,J,US,70,0.328571428571428
2021-07-09 11:05:00,CL,1840,PHX,73H,J,US,189,0.941798941798941
2021-07-09 11:10:00,DO,1092,YYG,32N,J,CA,180,0.655555555555555
2021-07-09 11:20:00,BT,660,NPA,319,J,US,144,0.868055555555555
2021-07-09 12:10:00,IA,876,DEN,73H,J,US,186,0.940860215053763
2021-07-09 11:50:00,DO,973,YYJ,32N,J,CA,180,0.377777777777777
2021-07-09 12:10:00,GQ,3166,BKT,73H,J,US,165,1.15757575757575
2021-07-09 12:30:00,DO,1460,YKK,CR9,J,CA,90,0.488888888888888
2021-07-09 12:00:00,AY,651,YYG,320,J,CA,174,0.93103448275862
2021-07-09 12:10:00,DO,803,EWR,359,J,US,300,0.153333333333333
2021-07-09 13:20:00,DO,1080,YJO,CR9,J,CA,90,0.344444444444444
2021-07-09 13:45:00,PU,857,ASE,73H,J,US,189,0.962962962962962
2021-07-09 13:00:00,DO,1124,OFF,CR9,J,US,90,0.477777777777777
2021-07-09 13:00:00,ZY,1529,CKE,73H,J,US,189,0.962962962962962
2021-07-09 12:40:00,ZY,1600,YKA,73H,J,CA,189,0.873015873015873
2021-07-09 13:00:00,CN,554,CKE,AT4,J,US,46,0.630434782608695
2021-07-09 14:20:00,CL,635,MQI,73H,J,US,189,0.989417989417989
2021-07-09 13:40:00,DO,1415,DAB,CR9,J,US,90,0.322222222222222
2021-07-09 14:00:00,DO,904,CKE,AT7,J,US,70,0.428571428571428
2021-07-09 14:05:00,DO,1437,PHX,32N,J,US,180,0.727777777777777
2021-07-09 14:05:00,DO,1445,NQA,319,J,US,150,0.653333333333333
2021-07-09 14:40:00,KU,923,YZF,321,J,CA,219,0.945205479452054
2021-07-09 15:25:00,PW,1117,YLW,E90,J,CA,100,0.91
2021-07-09 14:35:00,DO,1028,YFI,32N,J,CA,180,0.905555555555555
2021-07-09 16:15:00,DO,1031,YCD,CR9,J,CA,90,0.6
2021-07-09 15:00:00,CN,556,CKE,AT7,J,US,72,0.930555555555555
2021-07-09 15:15:00,FP,550,DXB,77W,J,AE,354,0.548022598870056
2021-07-09 15:35:00,DO,1429,YTK,32N,J,CA,180,0.694444444444444
2021-07-09 15:15:00,WT,753,CAI,32N,J,EG,146,0.801369863013698
2021-07-09 16:35:00,DO,814,ORD,359,J,US,300,0.12
2021-07-09 15:10:00,CN,515,EST,AT7,J,US,72,0.861111111111111
2021-07-09 16:50:00,DO,1362,YXJ,32N,J,CA,180,0.794444444444444
2021-07-09 16:10:00,IR,1447,YMM,32A,J,CA,180,0.816666666666666
2021-07-09 16:30:00,CN,556,CKE,AT4,J,US,46,0.978260869565217
2021-07-09 16:35:00,ZY,1531,CKE,73H,J,US,189,0.851851851851851
2021-07-09 16:15:00,CL,701,YBR,73H,J,CA,189,0.925925925925925
2021-07-09 17:25:00,DO,905,CKE,AT7,J,US,70,0.585714285714285
2021-07-09 16:55:00,PO,632,PSP,73W,C,US,148,0.952702702702702
2021-07-09 17:15:00,DO,729,LAS,319,J,US,150,0.7
2021-07-09 17:30:00,DO,705,YQQ,CR9,J,CA,90,0.566666666666666
2021-07-09 17:25:00,DO,1457,AUM,CR9,J,US,90,0.4
2021-07-09 17:40:00,WN,713,HUL,73H,C,US,189,1.005291005291
2021-07-09 18:15:00,DO,709,ZSW,CR9,J,CA,90,0.544444444444444
2021-07-09 17:40:00,DO,703,YZF,CR9,J,CA,90,0.444444444444444
2021-07-09 18:00:00,DO,763,JFN,32N,J,US,180,0.65
2021-07-09 18:10:00,LW,585,ASH,32Q,C,US,221,0.941176470588235
2021-07-09 17:55:00,DO,1045,YVR,CR9,J,CA,90,0.733333333333333
2021-07-09 19:05:00,AY,653,YYG,320,J,CA,174,0.781609195402298
2021-07-09 19:20:00,DO,976,YYJ,319,J,CA,150,0.3
2021-07-09 19:05:00,JZ,820,YHM,32B,J,CA,209,0.684210526315789
2021-07-09 19:05:00,DO,990,YXC,73W,J,CA,141,0.297872340425531
2021-07-09 19:40:00,CL,2819,KPK,73H,J,US,189,0.962962962962962
2021-07-09 20:15:00,EM,546,GBR,223,J,US,145,0.786206896551724
2021-07-09 20:25:00,PU,2336,UGB,32N,J,US,186,1.02150537634408
2021-07-09 19:40:00,ML,654,YKF,E95,J,CA,112,0.857142857142857
2021-07-09 19:50:00,NH,602,MSP,321,J,US,200,0.92
2021-07-09 21:00:00,PW,850,YLW,319,J,CA,143,0.748251748251748
2021-07-09 21:10:00,ZY,2291,PHX,73H,J,US,189,0.82010582010582
2021-07-09 20:05:00,NI,2312,CLR,DH4,J,US,76,0.5
2021-07-09 20:15:00,ZY,1532,CKE,73H,J,US,189,0.798941798941799
2021-07-09 20:55:00,OF,575,OTH,32Q,J,US,160,1.03125
2021-07-09 21:10:00,MD,2024,CKX,320,J,US,180,0.955555555555555
2021-07-09 21:45:00,CN,518,EST,AT7,J,US,72,0.333333333333333
2021-07-09 23:05:00,CL,1496,ICL,73H,J,US,189,0.973544973544973
2021-07-09 22:25:00,ZT,572,KEF,7M8,J,IS,175,0.874285714285714
2021-07-09 23:20:00,DO,1414,DAB,CR9,J,US,90,0.111111111111111
2021-07-09 23:00:00,DO,908,CKE,AT7,J,US,70,0.4
2021-07-09 22:15:00,DO,924,KWT,AT7,J,US,70,0.114285714285714
2021-07-10 06:40:00,TJ,725,YXJ,E95,C,CA,118,0.991525423728813
2021-07-10 05:30:00,IA,874,DEN,73H,J,US,186,0.93010752688172
2021-07-10 06:35:00,MC,751,YXH,32N,J,CA,174,0.936781609195402
2021-07-10 05:40:00,ZY,1721,YXJ,73H,J,CA,189,0.899470899470899
2021-07-10 05:45:00,ZY,1596,YTK,73H,J,CA,189,0.91005291005291
2021-07-10 06:05:00,ZY,1713,AIY,73H,J,US,189,0.894179894179894
2021-07-10 06:25:00,DO,1398,RKS,319,J,US,150,0.92
2021-07-10 06:50:00,DO,3075,ASH,32N,C,US,180,1.00555555555555
2021-07-10 06:30:00,NV,1256,YCD,319,J,CA,141,0.893617021276595
2021-07-10 07:05:00,PO,629,YXJ,73H,C,CA,189,1.005291005291
2021-07-10 07:45:00,CL,3040,FTL,73H,J,US,189,0.899470899470899
2021-07-10 07:20:00,IK,872,YXJ,333,C,CA,396,1.03282828282828
2021-07-10 07:15:00,ZY,1527,CKE,73H,J,US,189,0.952380952380952
2021-07-10 07:30:00,DO,727,BWI,32N,J,US,180,0.95
2021-07-10 08:00:00,DO,758,MXA,CR9,J,US,90,0.666666666666666
2021-07-10 07:10:00,DO,901,CKE,AT7,J,US,70,0.357142857142857
2021-07-10 09:00:00,DO,759,YOW,32N,J,CA,180,0.905555555555555
2021-07-10 08:40:00,DO,1047,YLL,AT7,J,CA,70,0.2
2021-07-10 07:35:00,DO,1439,ASH,32N,J,US,180,0.883333333333333
2021-07-10 08:30:00,DO,1061,LAS,32N,J,US,180,1.01111111111111
2021-07-10 08:55:00,DO,1023,PHX,32N,J,US,180,0.0
2021-07-10 08:20:00,EM,544,GBR,223,J,US,145,0.758620689655172
2021-07-10 09:10:00,CL,1688,YPP,73H,J,CA,189,0.994708994708994
2021-07-10 10:10:00,KU,922,YZF,32N,J,CA,150,1.1
2021-07-10 09:35:00,RT,690,UGB,73H,J,US,189,1.005291005291
2021-07-10 09:55:00,VD,1093,FNK,332,J,US,278,0.0503597122302158
2021-07-10 09:50:00,CN,551,CKE,AT4,J,US,48,0.979166666666666
2021-07-10 10:20:00,DO,915,KWT,AT7,J,US,70,0.1
2021-07-10 11:00:00,CL,1460,YXJ,320,J,CA,180,0.972222222222222
2021-07-10 11:55:00,PW,883,YLW,318,J,CA,131,0.977099236641221
2021-07-10 11:00:00,DO,1445,NQA,CR9,J,US,90,0.766666666666666
2021-07-10 11:50:00,OK,750,YOW,32N,J,CA,180,0.961111111111111
2021-07-10 11:10:00,DO,1057,YKA,AT7,J,CA,70,0.742857142857142
2021-07-10 12:35:00,DO,973,YYJ,32N,J,CA,180,0.738888888888888
2021-07-10 11:50:00,NV,1252,YCD,319,J,CA,141,0.929078014184397
2021-07-10 12:00:00,JZ,822,YHM,32B,J,CA,209,0.655502392344497
2021-07-10 13:05:00,SH,617,SIN,359,J,SG,253,0.0316205533596837
2021-07-10 12:25:00,DO,811,CPH,333,J,DK,262,0.187022900763358
2021-07-10 11:50:00,DO,763,AIY,CR9,J,US,90,0.9
2021-07-10 12:30:00,DO,810,BOW,359,J,US,300,0.163333333333333
2021-07-10 13:25:00,PU,857,ASE,32N,J,US,186,0.919354838709677
2021-07-10 12:45:00,DO,904,CKE,AT7,J,US,70,0.485714285714285
2021-07-10 13:50:00,DO,1444,END,CR9,J,US,90,0.755555555555555
2021-07-10 13:20:00,ZY,1747,JFN,73H,J,US,189,0.878306878306878
2021-07-10 13:15:00,VW,771,YYZ,319,J,CA,143,0.615384615384615
2021-07-10 14:45:00,CL,635,MQI,73H,J,US,189,0.968253968253968
2021-07-10 14:05:00,DO,827,WGO,333,J,US,262,0.16412213740458
2021-07-10 14:40:00,MD,2043,BXS,32A,J,US,180,1.02777777777777
2021-07-10 14:35:00,ZT,569,KEF,7M8,J,IS,175,0.771428571428571
2021-07-10 14:10:00,DO,695,YXJ,32N,J,CA,180,0.861111111111111
2021-07-10 14:50:00,UK,776,YVR,32A,J,CA,180,0.877777777777777
2021-07-10 15:00:00,DO,729,LAS,32N,J,US,180,0.544444444444444
2021-07-10 14:25:00,DO,1028,YFI,319,J,CA,150,0.773333333333333
2021-07-10 15:55:00,KN,1519,DFW,32N,J,US,180,0.755555555555555
2021-07-10 15:25:00,IK,871,YXJ,32B,C,CA,212,1.0188679245283
2021-07-10 15:05:00,PU,858,ASE,73H,J,US,189,0.973544973544973
2021-07-10 16:35:00,ZY,813,YXC,73H,J,CA,189,0.592592592592592
2021-07-10 16:20:00,CN,557,CKE,AT7,J,US,72,0.958333333333333
2021-07-10 16:25:00,DO,1362,YXJ,32N,J,CA,180,0.911111111111111
2021-07-10 16:50:00,TN,553,DOH,359,J,QA,283,0.696113074204947
2021-07-10 16:05:00,AY,2874,BXK,32N,C,US,174,0.919540229885057
2021-07-10 16:50:00,DO,763,JFN,CR9,J,US,90,0.933333333333333
2021-07-10 16:55:00,DO,3032,YQG,32N,C,CA,180,1.01666666666666
2021-07-10 17:35:00,CL,2961,YQU,73H,J,CA,189,0.64021164021164
2021-07-10 17:30:00,IK,882,ASH,32B,C,US,212,0.985849056603773
2021-07-10 18:20:00,IR,1139,PHX,32A,J,US,180,1.01666666666666
2021-07-10 17:55:00,CN,517,EST,AT7,J,US,72,0.652777777777777
2021-07-10 17:50:00,GQ,1095,CYT,32Q,J,US,185,0.81081081081081
2021-07-10 18:55:00,UK,777,YVR,32A,J,CA,168,0.946428571428571
2021-07-10 18:45:00,CN,559,CKE,AT7,J,US,72,0.722222222222222
2021-07-10 19:25:00,SQ,551,MJQ,73H,J,US,189,0.941798941798941
2021-07-10 19:00:00,CL,1849,YXU,73H,J,CA,189,0.862433862433862
2021-07-10 19:55:00,DO,990,YXC,32N,J,CA,180,0.277777777777777
2021-07-10 18:45:00,LW,541,YXJ,32Q,C,CA,221,0.990950226244343
2021-07-10 19:45:00,ZY,1625,YOW,73H,J,CA,189,0.947089947089947
2021-07-10 19:55:00,NH,602,MSP,E95,J,US,120,0.833333333333333
2021-07-10 21:00:00,DO,3069,YTK,32N,C,CA,180,1.0
2021-07-10 21:20:00,PU,2983,BKT,32N,J,US,186,1.00537634408602
2021-07-10 22:25:00,DO,636,YYJ,319,J,CA,150,0.0133333333333333
2021-07-10 22:45:00,DO,1126,OFF,CR9,J,US,90,0.144444444444444
2021-07-10 23:50:00,ZY,1760,ALX,73H,J,US,189,0.873015873015873
2021-07-11 06:15:00,DO,695,YXU,32N,J,CA,180,0.972222222222222
2021-07-11 06:05:00,IA,874,DEN,73H,J,US,186,0.865591397849462
2021-07-11 05:50:00,MC,751,YXH,32Q,J,CA,221,0.914027149321266
2021-07-11 06:20:00,ZY,1721,YXJ,73H,J,CA,189,0.941798941798941
2021-07-11 06:25:00,PW,950,YLW,319,J,CA,143,0.923076923076923
2021-07-11 06:30:00,DO,1445,NQA,CR9,J,US,90,0.988888888888888
2021-07-11 06:45:00,DO,3067,LOZ,32N,C,US,180,1.0
2021-07-11 07:15:00,DO,1437,PHX,319,J,US,150,1.00666666666666
2021-07-11 07:05:00,DO,759,YOW,32N,J,CA,180,0.966666666666666
2021-07-11 06:55:00,AY,2873,TDZ,32N,C,US,174,0.936781609195402
2021-07-11 07:25:00,DO,1443,YTK,32N,J,CA,180,0.95
2021-07-11 07:50:00,CL,2961,YQU,73H,J,CA,189,0.634920634920634
2021-07-11 07:25:00,DO,644,YXE,CR9,J,CA,90,0.0444444444444444
2021-07-11 07:45:00,DO,901,CKE,AT7,J,US,70,0.428571428571428
2021-07-11 08:10:00,DO,698,KEF,319,J,IS,150,0.226666666666666
2021-07-11 07:25:00,DO,1043,ZSW,CR9,J,CA,90,0.533333333333333
2021-07-11 08:10:00,ZY,1606,GBR,73H,J,US,189,0.756613756613756
2021-07-11 08:50:00,DO,760,YPP,32N,J,CA,180,0.75
2021-07-11 07:45:00,DO,1047,YLL,AT7,J,CA,70,0.157142857142857
2021-07-11 07:55:00,LW,624,HUL,32Q,C,US,221,0.945701357466063
2021-07-11 09:45:00,KU,922,YZF,32B,J,CA,219,0.926940639269406
2021-07-11 09:25:00,PU,2402,UGB,32N,J,US,186,1.0
2021-07-11 10:05:00,NH,600,MSP,321,J,US,200,0.975
2021-07-11 10:10:00,KJ,1520,ASH,321,C,US,220,0.795454545454545
2021-07-11 11:10:00,DO,915,KWT,AT7,J,US,70,0.128571428571428
2021-07-11 11:25:00,PW,883,YLW,319,J,CA,143,0.965034965034965
2021-07-11 10:40:00,UK,775,YVR,32A,J,CA,168,0.922619047619047
2021-07-11 11:30:00,OK,750,YOW,321,J,CA,206,0.966019417475728
2021-07-11 11:25:00,CL,3240,YHZ,73H,J,CA,189,0.798941798941799
2021-07-11 12:00:00,GQ,1094,CYT,32Q,J,US,185,0.897297297297297
2021-07-11 11:35:00,DO,1057,YKA,AT7,J,CA,70,0.828571428571428
2021-07-11 11:55:00,NV,1252,YCD,319,J,CA,141,0.964539007092198
2021-07-11 11:45:00,ZY,1687,DAN,73H,J,US,189,0.862433862433862
2021-07-11 12:50:00,CN,552,CKE,AT7,J,US,72,0.944444444444444
2021-07-11 11:35:00,AY,651,YYG,320,J,CA,174,0.833333333333333
2021-07-11 12:10:00,CL,1840,PHX,73H,J,US,189,0.904761904761904
2021-07-11 12:00:00,GQ,3125,ASE,73H,J,US,155,1.18064516129032
2021-07-11 12:00:00,CN,553,CKE,AT4,J,US,46,0.913043478260869
2021-07-11 12:05:00,BZ,1386,NES,73H,J,US,158,0.879746835443038
2021-07-11 12:45:00,DO,904,CKE,AT7,J,US,70,0.485714285714285
2021-07-11 13:30:00,CL,711,YQR,73H,J,CA,189,0.65079365079365
2021-07-11 14:30:00,DO,1080,YJO,32N,J,CA,180,0.255555555555555
2021-07-11 14:00:00,BJ,3582,ZSW,320,J,CA,180,0.955555555555555
2021-07-11 14:55:00,DO,1415,DAB,CR9,J,US,90,0.266666666666666
2021-07-11 13:20:00,IR,1123,YFI,32B,J,CA,220,0.945454545454545
2021-07-11 13:50:00,GM,817,YXN,77W,J,CA,348,0.0459770114942528
2021-07-11 14:30:00,ZY,1579,YXC,73H,J,CA,189,0.544973544973545
2021-07-11 14:10:00,CL,1392,YQL,73H,J,CA,189,0.978835978835978
2021-07-11 14:45:00,CL,635,MQI,73H,J,US,189,0.92063492063492
2021-07-11 15:35:00,DO,1065,DUF,32N,J,US,180,0.844444444444444
2021-07-11 14:55:00,UK,776,YVR,32A,J,CA,180,0.888888888888888
2021-07-11 14:45:00,DO,1028,YFI,32N,J,CA,180,0.894444444444444
2021-07-11 15:35:00,DO,974,YYJ,32N,J,CA,180,0.244444444444444
2021-07-11 15:05:00,DO,715,YLL,AT7,J,CA,70,0.357142857142857
2021-07-11 15:25:00,GQ,3161,BKT,73H,J,US,165,1.16363636363636
2021-07-11 15:25:00,FP,550,DXB,77W,J,AE,428,0.700934579439252
2021-07-11 15:40:00,DO,1429,YTK,CR9,J,CA,90,0.877777777777777
2021-07-11 15:30:00,DO,814,ORD,359,J,US,300,0.156666666666666
2021-07-11 15:30:00,DO,1444,END,319,J,US,150,0.566666666666666
2021-07-11 16:05:00,DO,1492,PHX,319,J,US,150,0.52
2021-07-11 15:50:00,TN,553,DOH,77W,J,QA,354,0.581920903954802
2021-07-11 16:55:00,ZY,1600,YKA,73H,J,CA,189,0.867724867724867
2021-07-11 16:40:00,DO,1005,YYZ,32N,J,CA,180,0.433333333333333
2021-07-11 16:40:00,IA,877,DEN,73H,J,US,186,0.887096774193548
2021-07-11 18:15:00,DO,705,YQQ,CR9,J,CA,90,0.511111111111111
2021-07-11 18:30:00,CL,1496,ICL,73H,J,US,189,0.962962962962962
2021-07-11 18:30:00,DO,1045,YVR,CR9,J,CA,90,0.744444444444444
2021-07-11 17:40:00,CN,516,EST,AT7,J,US,72,0.680555555555555
2021-07-11 18:30:00,DO,905,CKE,AT7,J,US,70,0.342857142857142
2021-07-11 19:10:00,ZY,1530,CKE,73H,J,US,189,0.783068783068783
2021-07-11 19:25:00,ZY,1715,AIY,73H,J,US,189,0.925925925925925
